"X1" "X2" "X3" "X5" "Y"
"16" 0.57994199358876 0.94134027391722 0.673941252801699 0.497301619028582 0.666666666666667
"197" 0.0320561746298299 0.311997776317784 0.439518697652472 0.149774135518688 0.166666666666667
"587" 0.66646313539918 0.389427401829484 0.517046124808305 0.235714571257245 0.333333333333333
"439" 0.12869790871623 0.447040986506292 0.306122448979592 0.431341195282829 0.166666666666667
"12" 0.61805831170814 1 0.627344579450277 0.454327403557865 0.444444444444444
"476" 0.6063959700809 0.321418102794764 0.433526011560693 0.428526883869678 0.222222222222222
"50" 0.42604182567547 0.608227624197704 0.360386929338209 0.425344793124125 0
"204" 0.4187910242711 0.483069692222164 0.822295623451693 0.473036178293024 1
"538" 0.66692108075103 0.391519684641432 0.132476111832016 0.325204877073755 0.166666666666667
"529" 0.37643107922455 0.31463081821398 0.238409814792969 0.445332800319808 0.111111111111111
"122" 0.0599908410929601 0.140809622479404 0.500648814439071 0.365580651609035 0.111111111111111
"315" 0.37997252327889 0.267367463486128 0.307302111596084 0.256046372176694 0.111111111111111
"259" 0.25757899557319 0.499201495931672 0.541229208446384 0.504297421547073 0.388888888888889
"248" 0.03784155090826 0.065012381866884 0.526530612244897 0.46532080751549 0.0555555555555556
"525" 0.16867653793314 0.210067215848788 0.269316975345051 0.384369378372976 0.222222222222222
"647" 0.37907189742024 0.340880376004448 0.190751445086705 0.227263641814912 0.222222222222222
"331" 0.15249580216761 0.260853085359076 0.409696826707561 0.220667599440335 0.277777777777778
"100" 0.29629064264998 0.44776873704958 0.60139200188746 0.279432340595643 0.222222222222222
"108" 0.23523126240269 0.58396927275484 0.616727615901852 0.444333399960024 0.222222222222222
"301" 0.0331247137841601 0.515272653762572 0.291069953993157 0.290425744553269 0.166666666666667
"10" 0.25736528774233 0.654318491939152 0.594667924973457 0.463322006795922 0.277777777777778
"646" 0.37978934513815 0.019608834082984 0.186740592190633 0.15610633619828 0.166666666666667
